task	model	src	target	prediction	score	price	n_tokens	src_n_words
fr2br	claude-3-opus-20240229	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault en devoa desket brezhoneg e-unan e Sant-Brieg pa oa dija deut en oad, setu perak en devoa selaouet gant evezh yezh e wreg, rak pa zesk an den ur yezh nevez, ret eo dezhañ komz ha selaou komzerien c'henidik	0.8821592292310934	0.0	797	43
fr2br	claude-3-opus-20240229	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Heuliet en devoa ivez kentelioù Joseph Loth e Roazhon	0.8644400636443433	0.0	797	11
fr2br	claude-3-opus-20240229	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet e oa va zad e 1910	0.9669058150698328	0.0	797	7
fr2br	claude-3-opus-20240229	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Leun a virvilh evit deskiñ yezhoù, e dad a soñjas e c'hallje ar geriadur bihan-mañ plijout d'e vab	0.8013901584191454	0.0	797	17
br2fr	command-r-plus	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	"Traduction :

Remarques : dictionnaire Ernod 1927"	0.6420309818902447	0.0	667	5
br2fr	command-r-plus	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Cette traduction est presque terminée	0.553056022471619	0.0	667	13
br2fr	command-r-plus	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après hésitation, j'ai choisi de traduire, et parmi les livres que j'ai consultés, j'ai retrouvé le « Dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.7401398296112489	0.0	667	29
br2fr	command-r-plus	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5	0.9635495949165904	0.0	667	11
br2fr	command-r-plus	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit mais costaud, et non pauvre et misérable	0.6391118905605744	0.0	667	10
br2fr	command-r-plus	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient une multitude de mots, des mots qu'il a notamment entendus de la bouche de sa femme, une Ouessantine, dont la langue était d'une pureté remarquable	0.8056568398296804	0.0	667	26
br2fr	command-r-plus	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault a appris le breton tout seul à Saint-Brieuc, et comme il était curieux, il a beaucoup écouté sa femme parler, car quand on apprend une langue, il faut parler et écouter des locuteurs natifs	0.9231629888035504	0.0	667	40
br2fr	command-r-plus	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également suivi les conférences de Joseph Loth à Rennes	0.8556999183475609	0.0	667	10
br2fr	command-r-plus	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Son père est né en 1910	0.8586057853941336	0.0	667	8
br2fr	command-r-plus	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Étant lui-même linguiste, il pense que ce dictionnaire plairait à son fils	0.7796202323869692	0.0	667	19
br2fr	mistral-large-latest	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Dictionnaires : dictionnaire Ernod 1927	0.6781515660187544	0.0	783	5
br2fr	mistral-large-latest	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 À la fin, il y a longtemps que cette édition noire doit être remplacée	0.3496465308332148	0.0	783	13
br2fr	mistral-large-latest	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	" Après avoir été imprimé, il sera possible de faire, et dans l'un des livres de poche que j'ai trouvés, un ""Petit dictionnaire français-breton"" Émile Ernault (1852-1938) publié en 1927"	0.7631631026964935	0.0	783	29
br2fr	mistral-large-latest	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un petit livre mesure 9 centimètres sur 13,5 centimètres	0.897154694909919	0.0	783	11
br2fr	mistral-large-latest	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit mais pas trop lourd et encombrant	0.4439576925513624	0.0	783	10
br2fr	mistral-large-latest	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Une partie des mots est manquante, des mots entendus par lui avec son père, un natif de la région, un Lorientais de langue maternelle	0.5829066128896133	0.0	783	26
br2fr	mistral-large-latest	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Émile Ernault a appris le breton seul à Saint-Brieuc et en grandissant, il a dû apprendre cette langue, car quand on apprend une nouvelle langue, on doit parler et apprendre avec des bretonnants natifs	0.8842993859489436	0.0	783	40
br2fr	mistral-large-latest	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Son beau-frère, Joseph Loth à Rennes, l'a aidé	0.6190551526866488	0.0	783	10
br2fr	mistral-large-latest	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Il était comme son père en 1910	0.6235865851454225	0.0	783	8
br2fr	mistral-large-latest	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il était pour apprendre les langues, il a pensé que ce petit dictionnaire plairait à son père	0.8520512317668465	0.0	783	19
br2fr	llama3-8b-8192	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Vocabulaire : dictionnaire d'Ernault 1927	0.7306539558069254	0.0	710	5
br2fr	llama3-8b-8192	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 À la fin, il est presque achevé ce travail	0.6218464352269065	0.0	710	13
br2fr	llama3-8b-8192	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	" Après avoir travaillé, il est dans l'un de ces livres où nous avons trouvé ""Dictionnaire breton-français"" d'Emile Ernault (1852-1938) publié en 1927"	0.7606570726218536	0.0	710	29
br2fr	llama3-8b-8192	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un petit livre est de 9 centimètres de largeur et 13,5 centimètres de longueur	0.8773389754632586	0.0	710	11
br2fr	llama3-8b-8192	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Il n'est pas pauvre et il n'est pas vide	0.5559791369366295	0.0	710	10
br2fr	llama3-8b-8192	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il y a un tas de mots cachés dedans, des mots que j'ai entendus avec ma femme, une demoiselle Herri, une femme ardente pour sa langue	0.7499967800899903	0.0	710	26
br2fr	llama3-8b-8192	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault a appris le breton seul à Saint-Brieuc et il est un grand homme, donc il a écouté beaucoup de langues, car quand on apprend une langue, il faut parler et écouter les bretons	0.8371010645234056	0.0	710	40
br2fr	llama3-8b-8192	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il a également étudié les cours de Jozef Loth à Rennes	0.881377020543664	0.0	710	10
br2fr	llama3-8b-8192	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Né en 1910	0.6978841490988911	0.0	710	8
br2fr	llama3-8b-8192	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Il a étudié comme il fallait apprendre les langues, il pensait que son père pourrait apprécier ce dictionnaire pour son fils	0.7535212728644698	0.0	710	19
br2fr	llama3-70b-8192	Eñvorennoù : geriadur Ernod 1927	Souvenirs : dictionnaire Ernault 1927	Souvenirs : dictionnaire Ernod 1927	0.9166901572306804	0.0	732	5
br2fr	llama3-70b-8192	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, le déménagement chez moi est presque terminé	 Enfin, après une longue attente, ce dictionnaire est sur le point d'être terminé	0.5408988098539282	0.0	732	13
br2fr	llama3-70b-8192	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Après avoir empaqueté, je vais déballer pour travailler, et dans l'un des états de livres, j'ai retrouvé le « Dictionnaire breton-français » d'Emile Ernault (1852-1938) publié en 1927	0.9116784788578582	0.0	732	29
br2fr	llama3-70b-8192	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	1.0000000921797878	0.0	732	11
br2fr	llama3-70b-8192	 Bihan ne dalvez ket ez eo paour ha divalav	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Petit ne signifie pas pauvre et sans valeur	0.9692063214705604	0.0	732	10
br2fr	llama3-70b-8192	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Il contient un grand nombre de mots, des mots que j'ai entendus prononcer par sa femme, une dame Henri, une Oueloùardez qui avait une langue très riche	0.8195506597921645	0.0	732	26
br2fr	llama3-70b-8192	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault avait appris le breton tout seul à Saint-Brieuc et était un grand homme, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une langue, il est nécessaire de parler et d'écouter les Bretons natifs	0.9188689015471028	0.0	732	40
br2fr	llama3-70b-8192	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Il suivit également les cours de Joseph Loth à Rennes	 Il avait également suivi les cours de Jozef Loth à Rennes	0.9164400951868672	0.0	732	10
br2fr	llama3-70b-8192	 Ganet e oa ma zad e 1910	 Mon père est né en 1910	 Mon père est né en 1910	0.9999409024504606	0.0	732	8
br2fr	llama3-70b-8192	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Comme il aimait apprendre les langues, il pensait que ce dictionnaire pourrait plaire à son fils	0.8638539817767641	0.0	732	19
fr2br	command-r-plus	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Ur c'homuneladenn : Geriadur Ernault 1927	0.6629816985935031	0.0	666	5
fr2br	command-r-plus	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 At last eo bet ar c'hemennadenn gant ma fenn	0.4130517554509726	0.0	666	9
fr2br	command-r-plus	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ bet kaset en dol, ret eo dezi ober, ha en ur boest eus ar c'hoari-levrioù, kavet 'vem ar "" Geriadur bihan brezhoneg-galleg "" Emilien Ernault (1852-1938) embannet e 1927"	0.6954102077691942	0.0	666	26
fr2br	command-r-plus	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Levr bihan eo, 9 centimetrad war 13 ha hanter	0.7680240198019159	0.0	666	11
fr2br	command-r-plus	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan n'ouent ket ma fent ha n'ouent ket ma vin	0.5694252756116452	0.0	666	11
fr2br	command-r-plus	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ezhomm c'hoarvezhioù gerioù en deus, gerioù a glevas gant he wrad, ur gerrierezus Goello gant ur yezh a venn	0.5620882905024682	0.0	666	26
fr2br	command-r-plus	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Skrivet 'vez bet brezhoneg Emilien Ernault e-unan e Sant-Brieg ha ne oa ket yaouankizhk ha, evit he c'hraç, savet 'vez bet brezhoneg he wrad, rak, pa skrivañ un yezh nevez, ret eo kaozeal hag entelegout gant ar c'herveliennoù	0.7124761666724804	0.0	666	43
fr2br	command-r-plus	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Skrivet 'vez bet yezh ar skol Joseph Loth e Roazhon	0.6550718144076216	0.0	666	11
fr2br	command-r-plus	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Ganet 'vez ma tad e 1910	0.8771100064582007	0.0	666	7
fr2br	command-r-plus	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Gant he goulenn brezhoneg, lavar he tad, a c'haller goulenn ar geriadur bihan-mañ evit he mab	0.6554678030488713	0.0	666	17
fr2br	mistral-large-latest	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Memoroù : geriadur Ernault 1927	0.6100819281154279	0.0	840	5
fr2br	mistral-large-latest	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Da zont da vezañ, emañ ar memestr e-barzh ma c'hoazh hag a zo tu ken un nebeud	0.5571208266185455	0.0	840	9
fr2br	mistral-large-latest	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Pa vez kavet, ret eo da welañ, hag e-pad an unan eus ar bakoù libou, em eus graet ""Geriadurig vrezoneg-galleg"" Emil Ernault (1852-1938) embannet e 1927"	0.7251769484428313	0.0	840	26
fr2br	mistral-large-latest	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Un tammig livenn eo, 9 milidroamm war-lerc'h ha 13,5 milidroamm war-lerc'h	0.6020621063212763	0.0	840	11
fr2br	mistral-large-latest	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Tamm ne oar ket ma veze ken hag he deus kement re all	0.5408697418711915	0.0	840	11
fr2br	mistral-large-latest	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Un nebeud a gerioù a c'hell eus enno, gerioù o deus klevet gant e vamm, un demouzel Herri, un dra-mañ Goëlo gant un yezh koad	0.7869831541441928	0.0	840	26
fr2br	mistral-large-latest	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Emil Ernault o deus desket brezoneg e-unan gant-e-hunan e Sant-Brieg pa oa deuet d'an oad, hag ez eus ket klevet muioc'h e yezh e vamm, met e oa bet dezhi klevout a-benn, pa vez amzer c'hoazh eus ar yezhoù, ret eo da ziskouezh hag da welout ar yezhoù-mañ	0.7391465009343445	0.0	840	43
fr2br	mistral-large-latest	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Lakaet o deus hepken coursou Joseph Loth e Roazhon	0.6936356807447628	0.0	840	11
fr2br	mistral-large-latest	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Tad eo bet graet e 1910	0.6433463317246519	0.0	840	7
fr2br	mistral-large-latest	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Ur vuhezour a oa eus ar yezhoù, hag e c'houlennañ e tad e oa bet ma c'hellfe e vamm d'ober c'hoant da zesk	0.7442311500691424	0.0	840	17
fr2br	llama3-8b-8192	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Ar reseurt : dictionnaire Ernault 1927	0.4169267097181319	0.0	729	5
fr2br	llama3-8b-8192	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Eñvor, ar c'houladenn da zac'h est a-bell skoazh terminezh	0.5248376577453837	0.0	729	9
fr2br	llama3-8b-8192	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" Goude bezañ embannet, e vez disbonet, hag e-kreiz unan eus ar c'holoù levrioù, e klevet e ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) embannet e 1927"	0.6932399211762666	0.0	729	26
fr2br	llama3-8b-8192	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 'Tis un levr bihan a 9 santimetr sur 13,5 santimetr	0.817989602471432	0.0	729	11
fr2br	llama3-8b-8192	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne implik ket e oa kozh ha beziet	0.6471977012979588	0.0	729	11
fr2br	llama3-8b-8192	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Eñ kontañ un nebeut a gour, a gour a oa bet ganet gant e bried, ur vaouez Herri, ur vaouez eus ar Goëlo gant ur gwerzhoneg riche	0.6231384381023879	0.0	729	26
fr2br	llama3-8b-8192	 Émile Ernault avait appris le breton par lui-même à Saint-Brieuc alors qu'il était déjà adulte, c'est pourquoi il avait écouté attentivement la langue de sa femme, car lorsqu'on apprend une nouvelle langue, il est nécessaire de parler et d'écouter des locuteurs natifs	 Emile Ernault en doa desket brezhoneg e-unan e Sant-Brieg hag eñ den-bras, setu perak en devoa selaouet pizh yezh e wreg, rak pa vez nevez desket ur yezh e vez ezhomm da gomz ha da selaou ouzh brezhonegerien avihanik	 Émile Ernault a oa bet o studiañ brezhoneg gant e-unan e Sant-Brieuc pa oa bet eus ar vrozhel, 'vel m'eo ret e oa bet o klevet ar yezh e bried, rak pa 'z eo ret bezañ o klevet hag o skrivañ gant ar yezh orin	0.7676039265054502	0.0	729	43
fr2br	llama3-8b-8192	 Il suivit également les cours de Joseph Loth à Rennes	 Heuilh a reas kentelioù Jozef Loth e Roazhon ivez	 Eñ e oa bet o studiañ ivez kourseoù Joseph Loth e Roazhon	0.7517122377890072	0.0	729	11
fr2br	llama3-8b-8192	 Mon père est né en 1910	 Ganet e oa ma zad e 1910	 Tad m'eo ganet e 1910	0.6991799633311677	0.0	729	7
fr2br	llama3-8b-8192	 Passionné d'apprentissage des langues, son père pensa que ce petit dictionnaire pourrait plaire à son fils	 Tuet evel ma oa da zeskiñ yezhoù, e soñjas d’e dad e c’hallfe ar geriadurig-se plijout d’e vab	 Goude bezañ o studiañ yezhoù, tad m'eo bet o koulenn e oa bet e levr-mañ a zle plijout da e mab	0.5823623461312851	0.0	729	17
fr2br	llama3-70b-8192	Souvenirs : dictionnaire Ernault 1927	Eñvorennoù : geriadur Ernod 1927	Eñvorennoù : geriadur Ernault 1927	0.7415159642047415	0.0	696	5
fr2br	llama3-70b-8192	 Enfin, le déménagement chez moi est presque terminé	 A-benn ar fin ez eo tost an dilojadeg du-mañ da vezañ echu	 Enfin, an dilestradur gant mein zo nepell echu	0.5355494908110257	0.0	696	9
fr2br	llama3-70b-8192	" Après avoir emballé, il faut déballer, et dans l'une des boîtes de livres, j'ai retrouvé le ""Petit dictionnaire breton-français"" d'Émile Ernault (1852-1938) publié en 1927"	 Goude pakañ e vez dispakañ d’ober, hag e-barzh unan eus ar boestadoù levrioù em eus adkavet « Geriadurig brezonekgallek » Emile Ernault (1852- 1938) embannet er bloavezh 1927	" War-lerc'h bezañ bet o kemmañ, ret eo digemmañ, ha, en unan eus boestoù levrioù, me 'z on kavet ""Ar petit geriadur brezhoneg-galleg"" Émile Ernault (1852-1938) embannet e 1927"	0.7368695146159228	0.0	696	26
fr2br	llama3-70b-8192	 C'est un petit livre de 9 centimètres sur 13,5 centimètres	 Un tamm levrig bihan eo 9 santimetr dre 13,5 santimetr	 Un levr bihan eo, 9 cm war 13,5 cm	0.7871489515732633	0.0	696	11
fr2br	llama3-70b-8192	 Petit ne signifie pas qu'il est pauvre et sans valeur	 Bihan ne dalvez ket ez eo paour ha divalav	 Bihan ne dalv ket e vez paour hag hep valor	0.7624332591435224	0.0	696	11
fr2br	llama3-70b-8192	 Il contient une multitude de mots, des mots qu'il avait entendus de sa femme, une demoiselle Herri, une femme du Goëlo avec un parler riche	 Ur bern gerioù a zo kouchet e-barzh, gerioù da skouer bet klevet gantañ gant e bried, un dimezell Herri, ur Oueloùardez anezhi pinvidik-tre he yezh	 Ennañ ez eus ur bern gerioù, gerioù en deus klevet digant e wreg, ur plac'h Herri, ur vaouez eus Ar Goëlo gant ur yezh pinvidik	0.6542950087671002	0.0	696	26
